
epoch 1

total loss:0.21  Triplet_Loss:0.01  CrossEntropy_Loss:0.18 
total loss:0.78  Triplet_Loss:0.23  CrossEntropy_Loss:0.31 
total loss:0.22  Triplet_Loss:0.00  CrossEntropy_Loss:0.21 
total loss:0.78  Triplet_Loss:0.25  CrossEntropy_Loss:0.29 
total loss:0.38  Triplet_Loss:0.08  CrossEntropy_Loss:0.21 
total loss:0.35  Triplet_Loss:0.06  CrossEntropy_Loss:0.24 
total loss:0.62  Triplet_Loss:0.13  CrossEntropy_Loss:0.37 
total loss:0.38  Triplet_Loss:0.06  CrossEntropy_Loss:0.26 
total loss:0.28  Triplet_Loss:0.08  CrossEntropy_Loss:0.13 
total loss:0.99  Triplet_Loss:0.35  CrossEntropy_Loss:0.29 
total loss:0.15  Triplet_Loss:0.00  CrossEntropy_Loss:0.15 
total loss:0.21  Triplet_Loss:0.01  CrossEntropy_Loss:0.20 
total loss:0.29  Triplet_Loss:0.03  CrossEntropy_Loss:0.23 
total loss:0.52  Triplet_Loss:0.10  CrossEntropy_Loss:0.32 
total loss:0.64  Triplet_Loss:0.23  CrossEntropy_Loss:0.17 
epoch 128

total loss:0.43  Triplet_Loss:0.07  CrossEntropy_Loss:0.30 
total loss:0.64  Triplet_Loss:0.18  CrossEntropy_Loss:0.29 
total loss:0.22  Triplet_Loss:0.04  CrossEntropy_Loss:0.14 
total loss:0.22  Triplet_Loss:0.04  CrossEntropy_Loss:0.14 
total loss:0.79  Triplet_Loss:0.23  CrossEntropy_Loss:0.32 
total loss:0.47  Triplet_Loss:0.14  CrossEntropy_Loss:0.19 
total loss:0.31  Triplet_Loss:0.08  CrossEntropy_Loss:0.15 
total loss:0.13  Triplet_Loss:0.00  CrossEntropy_Loss:0.13 
total loss:0.47  Triplet_Loss:0.11  CrossEntropy_Loss:0.25 
total loss:0.60  Triplet_Loss:0.18  CrossEntropy_Loss:0.24 
total loss:0.34  Triplet_Loss:0.05  CrossEntropy_Loss:0.23 
total loss:0.14  Triplet_Loss:0.01  CrossEntropy_Loss:0.13 
total loss:0.46  Triplet_Loss:0.06  CrossEntropy_Loss:0.34 
total loss:0.31  Triplet_Loss:0.06  CrossEntropy_Loss:0.19 
total loss:0.13  Triplet_Loss:0.00  CrossEntropy_Loss:0.13 
total loss:0.33  Triplet_Loss:0.06  CrossEntropy_Loss:0.20 
total loss:0.26  Triplet_Loss:0.02  CrossEntropy_Loss:0.21 
total loss:0.37  Triplet_Loss:0.05  CrossEntropy_Loss:0.26 
total loss:0.40  Triplet_Loss:0.08  CrossEntropy_Loss:0.25 
total loss:0.17  Triplet_Loss:0.00  CrossEntropy_Loss:0.17 
total loss:0.26  Triplet_Loss:0.02  CrossEntropy_Loss:0.21 
total loss:0.46  Triplet_Loss:0.10  CrossEntropy_Loss:0.26 
total loss:0.45  Triplet_Loss:0.07  CrossEntropy_Loss:0.30 
total loss:0.12  Triplet_Loss:0.00  CrossEntropy_Loss:0.12 
total loss:0.20  Triplet_Loss:0.03  CrossEntropy_Loss:0.13 
total loss:0.31  Triplet_Loss:0.01  CrossEntropy_Loss:0.28 
total loss:0.33  Triplet_Loss:0.08  CrossEntropy_Loss:0.17 
total loss:0.22  Triplet_Loss:0.04  CrossEntropy_Loss:0.15 
total loss:0.22  Triplet_Loss:0.00  CrossEntropy_Loss:0.22 
total loss:0.45  Triplet_Loss:0.08  CrossEntropy_Loss:0.29 
total loss:0.22  Triplet_Loss:0.00  CrossEntropy_Loss:0.22 
total loss:0.17  Triplet_Loss:0.03  CrossEntropy_Loss:0.12 
total loss:0.23  Triplet_Loss:0.01  CrossEntropy_Loss:0.21 
total loss:0.26  Triplet_Loss:0.06  CrossEntropy_Loss:0.15 
total loss:0.48  Triplet_Loss:0.08  CrossEntropy_Loss:0.32 
total loss:0.13  Triplet_Loss:0.00  CrossEntropy_Loss:0.13 
total loss:0.25  Triplet_Loss:0.04  CrossEntropy_Loss:0.17 
total loss:0.25  Triplet_Loss:0.01  CrossEntropy_Loss:0.23 
total loss:0.36  Triplet_Loss:0.08  CrossEntropy_Loss:0.20 
total loss:0.44  Triplet_Loss:0.13  CrossEntropy_Loss:0.18 
total loss:0.55  Triplet_Loss:0.11  CrossEntropy_Loss:0.33 
total loss:0.17  Triplet_Loss:0.00  CrossEntropy_Loss:0.17 
total loss:0.17  Triplet_Loss:0.00  CrossEntropy_Loss:0.17 
total loss:0.20  Triplet_Loss:0.04  CrossEntropy_Loss:0.11 
total loss:0.29  Triplet_Loss:0.01  CrossEntropy_Loss:0.28 
total loss:0.40  Triplet_Loss:0.08  CrossEntropy_Loss:0.24 
epoch 129

total loss:0.63  Triplet_Loss:0.20  CrossEntropy_Loss:0.22 
total loss:0.39  Triplet_Loss:0.10  CrossEntropy_Loss:0.19 
total loss:0.58  Triplet_Loss:0.13  CrossEntropy_Loss:0.31 
total loss:0.39  Triplet_Loss:0.10  CrossEntropy_Loss:0.20 
total loss:0.43  Triplet_Loss:0.11  CrossEntropy_Loss:0.21 
total loss:0.30  Triplet_Loss:0.06  CrossEntropy_Loss:0.17 
total loss:0.11  Triplet_Loss:0.00  CrossEntropy_Loss:0.11 
total loss:0.50  Triplet_Loss:0.14  CrossEntropy_Loss:0.21 
total loss:0.18  Triplet_Loss:0.01  CrossEntropy_Loss:0.15 
total loss:0.23  Triplet_Loss:0.05  CrossEntropy_Loss:0.13 
total loss:0.21  Triplet_Loss:0.03  CrossEntropy_Loss:0.15 
total loss:0.32  Triplet_Loss:0.10  CrossEntropy_Loss:0.12 
total loss:0.29  Triplet_Loss:0.03  CrossEntropy_Loss:0.23 
total loss:0.22  Triplet_Loss:0.03  CrossEntropy_Loss:0.15 
total loss:0.28  Triplet_Loss:0.05  CrossEntropy_Loss:0.19 
total loss:0.24  Triplet_Loss:0.02  CrossEntropy_Loss:0.20 
total loss:0.50  Triplet_Loss:0.14  CrossEntropy_Loss:0.22 
total loss:0.19  Triplet_Loss:0.03  CrossEntropy_Loss:0.13 
total loss:0.38  Triplet_Loss:0.11  CrossEntropy_Loss:0.17 
total loss:0.13  Triplet_Loss:0.01  CrossEntropy_Loss:0.12 
total loss:0.21  Triplet_Loss:0.00  CrossEntropy_Loss:0.20 
total loss:0.43  Triplet_Loss:0.11  CrossEntropy_Loss:0.20 
total loss:0.23  Triplet_Loss:0.01  CrossEntropy_Loss:0.20 
total loss:0.19  Triplet_Loss:0.01  CrossEntropy_Loss:0.18 
total loss:0.63  Triplet_Loss:0.20  CrossEntropy_Loss:0.24 
total loss:0.56  Triplet_Loss:0.11  CrossEntropy_Loss:0.35 
total loss:0.57  Triplet_Loss:0.13  CrossEntropy_Loss:0.32 
total loss:0.41  Triplet_Loss:0.08  CrossEntropy_Loss:0.24 
total loss:0.21  Triplet_Loss:0.01  CrossEntropy_Loss:0.19 
total loss:0.16  Triplet_Loss:0.00  CrossEntropy_Loss:0.15 
total loss:0.23  Triplet_Loss:0.01  CrossEntropy_Loss:0.22 
total loss:0.35  Triplet_Loss:0.09  CrossEntropy_Loss:0.18 
total loss:0.67  Triplet_Loss:0.19  CrossEntropy_Loss:0.29 
total loss:0.59  Triplet_Loss:0.13  CrossEntropy_Loss:0.33 
total loss:0.34  Triplet_Loss:0.06  CrossEntropy_Loss:0.22 
total loss:0.23  Triplet_Loss:0.01  CrossEntropy_Loss:0.20 
total loss:0.17  Triplet_Loss:0.00  CrossEntropy_Loss:0.17 
total loss:0.24  Triplet_Loss:0.00  CrossEntropy_Loss:0.23 
total loss:0.28  Triplet_Loss:0.04  CrossEntropy_Loss:0.19 
total loss:0.18  Triplet_Loss:0.02  CrossEntropy_Loss:0.14 
total loss:0.49  Triplet_Loss:0.05  CrossEntropy_Loss:0.39 
total loss:0.28  Triplet_Loss:0.05  CrossEntropy_Loss:0.18 
total loss:0.54  Triplet_Loss:0.16  CrossEntropy_Loss:0.22 
total loss:1.17  Triplet_Loss:0.37  CrossEntropy_Loss:0.43 
total loss:0.22  Triplet_Loss:0.01  CrossEntropy_Loss:0.19 
total loss:0.23  Triplet_Loss:0.01  CrossEntropy_Loss:0.21 
epoch 130

total loss:0.20  Triplet_Loss:0.04  CrossEntropy_Loss:0.11 
total loss:0.30  Triplet_Loss:0.08  CrossEntropy_Loss:0.14 
total loss:0.12  Triplet_Loss:0.00  CrossEntropy_Loss:0.12 
total loss:1.03  Triplet_Loss:0.37  CrossEntropy_Loss:0.29 
total loss:1.50  Triplet_Loss:0.53  CrossEntropy_Loss:0.43 
total loss:0.20  Triplet_Loss:0.03  CrossEntropy_Loss:0.14 
total loss:0.15  Triplet_Loss:0.00  CrossEntropy_Loss:0.15 
total loss:0.55  Triplet_Loss:0.16  CrossEntropy_Loss:0.23 
total loss:0.14  Triplet_Loss:0.01  CrossEntropy_Loss:0.12 
total loss:0.18  Triplet_Loss:0.01  CrossEntropy_Loss:0.15 
total loss:0.50  Triplet_Loss:0.13  CrossEntropy_Loss:0.23 
total loss:0.19  Triplet_Loss:0.04  CrossEntropy_Loss:0.11 
total loss:0.13  Triplet_Loss:0.00  CrossEntropy_Loss:0.13 
total loss:0.18  Triplet_Loss:0.01  CrossEntropy_Loss:0.16 
total loss:0.20  Triplet_Loss:0.02  CrossEntropy_Loss:0.16 
total loss:0.77  Triplet_Loss:0.27  CrossEntropy_Loss:0.24 
total loss:0.74  Triplet_Loss:0.21  CrossEntropy_Loss:0.33 
total loss:0.15  Triplet_Loss:0.01  CrossEntropy_Loss:0.14 
total loss:0.37  Triplet_Loss:0.08  CrossEntropy_Loss:0.22 
total loss:0.23  Triplet_Loss:0.04  CrossEntropy_Loss:0.15 
total loss:0.19  Triplet_Loss:0.00  CrossEntropy_Loss:0.19 
total loss:0.50  Triplet_Loss:0.10  CrossEntropy_Loss:0.29 
total loss:0.50  Triplet_Loss:0.18  CrossEntropy_Loss:0.15 
total loss:0.34  Triplet_Loss:0.04  CrossEntropy_Loss:0.26 
total loss:0.52  Triplet_Loss:0.08  CrossEntropy_Loss:0.36 
total loss:0.69  Triplet_Loss:0.24  CrossEntropy_Loss:0.22 
total loss:0.36  Triplet_Loss:0.11  CrossEntropy_Loss:0.15 
total loss:0.37  Triplet_Loss:0.07  CrossEntropy_Loss:0.24 
total loss:0.25  Triplet_Loss:0.04  CrossEntropy_Loss:0.18 
total loss:0.31  Triplet_Loss:0.03  CrossEntropy_Loss:0.25 
total loss:0.32  Triplet_Loss:0.07  CrossEntropy_Loss:0.19 
total loss:0.65  Triplet_Loss:0.14  CrossEntropy_Loss:0.36 
total loss:0.47  Triplet_Loss:0.12  CrossEntropy_Loss:0.23 
total loss:0.48  Triplet_Loss:0.11  CrossEntropy_Loss:0.26 
total loss:0.37  Triplet_Loss:0.04  CrossEntropy_Loss:0.30 
total loss:0.38  Triplet_Loss:0.03  CrossEntropy_Loss:0.32 
total loss:0.26  Triplet_Loss:0.03  CrossEntropy_Loss:0.21 
total loss:0.17  Triplet_Loss:0.00  CrossEntropy_Loss:0.17 
total loss:0.34  Triplet_Loss:0.02  CrossEntropy_Loss:0.30 
total loss:0.16  Triplet_Loss:0.01  CrossEntropy_Loss:0.14 
total loss:0.43  Triplet_Loss:0.08  CrossEntropy_Loss:0.26 
total loss:0.32  Triplet_Loss:0.02  CrossEntropy_Loss:0.27 
total loss:0.36  Triplet_Loss:0.03  CrossEntropy_Loss:0.31 
total loss:0.12  Triplet_Loss:0.00  CrossEntropy_Loss:0.12 
total loss:0.23  Triplet_Loss:0.00  CrossEntropy_Loss:0.23 
total loss:0.24  Triplet_Loss:0.00  CrossEntropy_Loss:0.24 
epoch 131

total loss:0.41  Triplet_Loss:0.12  CrossEntropy_Loss:0.18 
total loss:0.21  Triplet_Loss:0.05  CrossEntropy_Loss:0.11 
total loss:0.39  Triplet_Loss:0.11  CrossEntropy_Loss:0.17 
total loss:0.49  Triplet_Loss:0.16  CrossEntropy_Loss:0.17 
total loss:0.12  Triplet_Loss:0.00  CrossEntropy_Loss:0.12 
total loss:0.27  Triplet_Loss:0.06  CrossEntropy_Loss:0.15 
total loss:0.52  Triplet_Loss:0.12  CrossEntropy_Loss:0.28 
total loss:0.52  Triplet_Loss:0.08  CrossEntropy_Loss:0.36 
total loss:0.25  Triplet_Loss:0.05  CrossEntropy_Loss:0.14 
total loss:0.60  Triplet_Loss:0.18  CrossEntropy_Loss:0.24 
total loss:0.28  Triplet_Loss:0.04  CrossEntropy_Loss:0.21 
total loss:0.34  Triplet_Loss:0.08  CrossEntropy_Loss:0.18 
total loss:0.39  Triplet_Loss:0.09  CrossEntropy_Loss:0.21 
total loss:0.12  Triplet_Loss:0.01  CrossEntropy_Loss:0.11 
total loss:0.90  Triplet_Loss:0.32  CrossEntropy_Loss:0.27 
total loss:0.49  Triplet_Loss:0.13  CrossEntropy_Loss:0.23 
total loss:0.30  Triplet_Loss:0.03  CrossEntropy_Loss:0.24 
total loss:0.21  Triplet_Loss:0.01  CrossEntropy_Loss:0.19 
total loss:0.49  Triplet_Loss:0.15  CrossEntropy_Loss:0.18 
total loss:0.27  Triplet_Loss:0.04  CrossEntropy_Loss:0.19 
total loss:0.43  Triplet_Loss:0.10  CrossEntropy_Loss:0.22 
total loss:0.16  Triplet_Loss:0.01  CrossEntropy_Loss:0.14 
total loss:0.97  Triplet_Loss:0.35  CrossEntropy_Loss:0.28 
total loss:0.34  Triplet_Loss:0.07  CrossEntropy_Loss:0.20 
total loss:0.30  Triplet_Loss:0.04  CrossEntropy_Loss:0.22 
total loss:0.26  Triplet_Loss:0.01  CrossEntropy_Loss:0.24 
total loss:0.32  Triplet_Loss:0.08  CrossEntropy_Loss:0.17 
total loss:0.16  Triplet_Loss:0.02  CrossEntropy_Loss:0.13 
total loss:0.53  Triplet_Loss:0.15  CrossEntropy_Loss:0.24 
total loss:0.72  Triplet_Loss:0.23  CrossEntropy_Loss:0.25 
total loss:0.38  Triplet_Loss:0.04  CrossEntropy_Loss:0.29 
total loss:0.46  Triplet_Loss:0.11  CrossEntropy_Loss:0.24 
total loss:0.53  Triplet_Loss:0.14  CrossEntropy_Loss:0.24 
total loss:0.55  Triplet_Loss:0.12  CrossEntropy_Loss:0.31 
total loss:0.45  Triplet_Loss:0.05  CrossEntropy_Loss:0.34 
total loss:0.17  Triplet_Loss:0.01  CrossEntropy_Loss:0.15 
total loss:0.19  Triplet_Loss:0.00  CrossEntropy_Loss:0.18 
total loss:0.69  Triplet_Loss:0.21  CrossEntropy_Loss:0.27 
total loss:0.25  Triplet_Loss:0.02  CrossEntropy_Loss:0.21 
total loss:0.52  Triplet_Loss:0.11  CrossEntropy_Loss:0.30 
total loss:0.61  Triplet_Loss:0.15  CrossEntropy_Loss:0.31 
total loss:0.56  Triplet_Loss:0.15  CrossEntropy_Loss:0.26 
total loss:0.16  Triplet_Loss:0.02  CrossEntropy_Loss:0.12 
total loss:0.29  Triplet_Loss:0.04  CrossEntropy_Loss:0.21 
total loss:0.18  Triplet_Loss:0.00  CrossEntropy_Loss:0.18 
total loss:0.59  Triplet_Loss:0.11  CrossEntropy_Loss:0.37 
epoch 132

total loss:0.37  Triplet_Loss:0.10  CrossEntropy_Loss:0.17 
total loss:0.66  Triplet_Loss:0.23  CrossEntropy_Loss:0.20 
total loss:0.55  Triplet_Loss:0.17  CrossEntropy_Loss:0.21 
total loss:0.31  Triplet_Loss:0.05  CrossEntropy_Loss:0.21 
total loss:0.27  Triplet_Loss:0.07  CrossEntropy_Loss:0.12 
total loss:0.27  Triplet_Loss:0.04  CrossEntropy_Loss:0.20 
total loss:0.19  Triplet_Loss:0.01  CrossEntropy_Loss:0.17 
total loss:0.60  Triplet_Loss:0.14  CrossEntropy_Loss:0.31 
total loss:0.92  Triplet_Loss:0.33  CrossEntropy_Loss:0.26 
total loss:0.20  Triplet_Loss:0.00  CrossEntropy_Loss:0.20 
total loss:0.27  Triplet_Loss:0.03  CrossEntropy_Loss:0.22 
total loss:0.46  Triplet_Loss:0.12  CrossEntropy_Loss:0.22 
total loss:0.65  Triplet_Loss:0.22  CrossEntropy_Loss:0.21 
total loss:0.17  Triplet_Loss:0.01  CrossEntropy_Loss:0.15 
total loss:0.37  Triplet_Loss:0.06  CrossEntropy_Loss:0.24 
total loss:0.75  Triplet_Loss:0.28  CrossEntropy_Loss:0.19 
total loss:0.62  Triplet_Loss:0.17  CrossEntropy_Loss:0.28 
total loss:0.29  Triplet_Loss:0.06  CrossEntropy_Loss:0.18 
total loss:0.41  Triplet_Loss:0.06  CrossEntropy_Loss:0.30 
total loss:0.12  Triplet_Loss:0.00  CrossEntropy_Loss:0.12 
total loss:0.50  Triplet_Loss:0.12  CrossEntropy_Loss:0.26 
total loss:0.22  Triplet_Loss:0.03  CrossEntropy_Loss:0.16 
total loss:0.59  Triplet_Loss:0.18  CrossEntropy_Loss:0.22 
total loss:0.27  Triplet_Loss:0.05  CrossEntropy_Loss:0.17 
total loss:0.17  Triplet_Loss:0.00  CrossEntropy_Loss:0.17 
total loss:0.83  Triplet_Loss:0.25  CrossEntropy_Loss:0.33 
total loss:0.30  Triplet_Loss:0.04  CrossEntropy_Loss:0.22 
total loss:0.26  Triplet_Loss:0.01  CrossEntropy_Loss:0.24 
total loss:0.41  Triplet_Loss:0.07  CrossEntropy_Loss:0.27 
total loss:0.49  Triplet_Loss:0.15  CrossEntropy_Loss:0.19 
total loss:0.29  Triplet_Loss:0.05  CrossEntropy_Loss:0.19 
total loss:0.16  Triplet_Loss:0.01  CrossEntropy_Loss:0.15 
total loss:0.44  Triplet_Loss:0.03  CrossEntropy_Loss:0.38 
total loss:0.99  Triplet_Loss:0.34  CrossEntropy_Loss:0.31 
total loss:0.55  Triplet_Loss:0.11  CrossEntropy_Loss:0.34 
total loss:0.88  Triplet_Loss:0.22  CrossEntropy_Loss:0.43 
total loss:0.23  Triplet_Loss:0.00  CrossEntropy_Loss:0.22 
total loss:0.64  Triplet_Loss:0.16  CrossEntropy_Loss:0.32 
total loss:0.51  Triplet_Loss:0.16  CrossEntropy_Loss:0.19 
total loss:0.45  Triplet_Loss:0.08  CrossEntropy_Loss:0.30 
total loss:0.34  Triplet_Loss:0.06  CrossEntropy_Loss:0.21 
total loss:0.32  Triplet_Loss:0.01  CrossEntropy_Loss:0.30 
total loss:0.65  Triplet_Loss:0.17  CrossEntropy_Loss:0.32 
total loss:0.34  Triplet_Loss:0.04  CrossEntropy_Loss:0.27 
total loss:0.32  Triplet_Loss:0.07  CrossEntropy_Loss:0.18 
total loss:0.61  Triplet_Loss:0.15  CrossEntropy_Loss:0.31 
epoch 133

total loss:0.21  Triplet_Loss:0.01  CrossEntropy_Loss:0.19 
total loss:0.64  Triplet_Loss:0.23  CrossEntropy_Loss:0.18 
total loss:0.44  Triplet_Loss:0.10  CrossEntropy_Loss:0.23 
total loss:0.56  Triplet_Loss:0.13  CrossEntropy_Loss:0.30 
total loss:0.66  Triplet_Loss:0.22  CrossEntropy_Loss:0.23 
total loss:0.17  Triplet_Loss:0.00  CrossEntropy_Loss:0.17 
total loss:0.21  Triplet_Loss:0.03  CrossEntropy_Loss:0.15 
total loss:0.44  Triplet_Loss:0.11  CrossEntropy_Loss:0.21 
total loss:0.46  Triplet_Loss:0.10  CrossEntropy_Loss:0.25 
total loss:0.44  Triplet_Loss:0.06  CrossEntropy_Loss:0.32 
total loss:0.81  Triplet_Loss:0.26  CrossEntropy_Loss:0.29 
total loss:0.50  Triplet_Loss:0.13  CrossEntropy_Loss:0.24 
total loss:0.29  Triplet_Loss:0.02  CrossEntropy_Loss:0.25 
total loss:0.18  Triplet_Loss:0.02  CrossEntropy_Loss:0.15 
total loss:0.62  Triplet_Loss:0.17  CrossEntropy_Loss:0.28 
total loss:0.46  Triplet_Loss:0.12  CrossEntropy_Loss:0.23 
total loss:0.32  Triplet_Loss:0.03  CrossEntropy_Loss:0.25 
total loss:0.43  Triplet_Loss:0.12  CrossEntropy_Loss:0.19 
total loss:0.62  Triplet_Loss:0.09  CrossEntropy_Loss:0.44 
total loss:0.60  Triplet_Loss:0.20  CrossEntropy_Loss:0.20 
total loss:1.23  Triplet_Loss:0.36  CrossEntropy_Loss:0.51 
total loss:0.13  Triplet_Loss:0.02  CrossEntropy_Loss:0.09 
total loss:0.32  Triplet_Loss:0.07  CrossEntropy_Loss:0.18 
total loss:0.45  Triplet_Loss:0.03  CrossEntropy_Loss:0.39 
total loss:0.86  Triplet_Loss:0.24  CrossEntropy_Loss:0.38 
total loss:0.20  Triplet_Loss:0.01  CrossEntropy_Loss:0.18 
total loss:0.78  Triplet_Loss:0.25  CrossEntropy_Loss:0.28 
total loss:0.52  Triplet_Loss:0.06  CrossEntropy_Loss:0.41 
total loss:0.14  Triplet_Loss:0.00  CrossEntropy_Loss:0.13 
total loss:0.20  Triplet_Loss:0.01  CrossEntropy_Loss:0.18 
total loss:0.64  Triplet_Loss:0.14  CrossEntropy_Loss:0.37 
total loss:0.50  Triplet_Loss:0.13  CrossEntropy_Loss:0.25 
total loss:0.37  Triplet_Loss:0.05  CrossEntropy_Loss:0.27 
total loss:1.80  Triplet_Loss:0.63  CrossEntropy_Loss:0.55 
total loss:0.68  Triplet_Loss:0.19  CrossEntropy_Loss:0.31 
total loss:0.43  Triplet_Loss:0.05  CrossEntropy_Loss:0.34 
total loss:0.55  Triplet_Loss:0.17  CrossEntropy_Loss:0.21 
total loss:0.54  Triplet_Loss:0.13  CrossEntropy_Loss:0.27 
total loss:0.49  Triplet_Loss:0.09  CrossEntropy_Loss:0.30 
total loss:0.31  Triplet_Loss:0.06  CrossEntropy_Loss:0.20 
total loss:0.26  Triplet_Loss:0.02  CrossEntropy_Loss:0.23 
total loss:0.45  Triplet_Loss:0.08  CrossEntropy_Loss:0.29 
total loss:0.28  Triplet_Loss:0.04  CrossEntropy_Loss:0.19 
total loss:0.59  Triplet_Loss:0.12  CrossEntropy_Loss:0.34 
total loss:0.93  Triplet_Loss:0.29  CrossEntropy_Loss:0.36 
total loss:0.36  Triplet_Loss:0.03  CrossEntropy_Loss:0.31 
epoch 134

total loss:0.29  Triplet_Loss:0.05  CrossEntropy_Loss:0.20 
total loss:0.38  Triplet_Loss:0.09  CrossEntropy_Loss:0.20 
total loss:0.34  Triplet_Loss:0.06  CrossEntropy_Loss:0.23 
total loss:0.25  Triplet_Loss:0.04  CrossEntropy_Loss:0.17 
total loss:0.44  Triplet_Loss:0.15  CrossEntropy_Loss:0.14 
total loss:0.31  Triplet_Loss:0.07  CrossEntropy_Loss:0.18 
total loss:0.67  Triplet_Loss:0.19  CrossEntropy_Loss:0.29 
total loss:0.17  Triplet_Loss:0.01  CrossEntropy_Loss:0.14 
total loss:0.68  Triplet_Loss:0.18  CrossEntropy_Loss:0.33 
total loss:0.77  Triplet_Loss:0.27  CrossEntropy_Loss:0.23 
total loss:0.76  Triplet_Loss:0.25  CrossEntropy_Loss:0.26 
total loss:0.71  Triplet_Loss:0.21  CrossEntropy_Loss:0.28 
total loss:0.08  Triplet_Loss:0.00  CrossEntropy_Loss:0.08 
total loss:0.60  Triplet_Loss:0.15  CrossEntropy_Loss:0.30 
total loss:0.60  Triplet_Loss:0.19  CrossEntropy_Loss:0.23 
total loss:0.35  Triplet_Loss:0.07  CrossEntropy_Loss:0.20 
total loss:0.30  Triplet_Loss:0.02  CrossEntropy_Loss:0.26 
total loss:1.08  Triplet_Loss:0.40  CrossEntropy_Loss:0.29 
total loss:0.24  Triplet_Loss:0.01  CrossEntropy_Loss:0.22 
total loss:0.37  Triplet_Loss:0.07  CrossEntropy_Loss:0.23 
total loss:0.76  Triplet_Loss:0.30  CrossEntropy_Loss:0.16 
total loss:0.28  Triplet_Loss:0.02  CrossEntropy_Loss:0.25 
total loss:0.32  Triplet_Loss:0.01  CrossEntropy_Loss:0.29 
total loss:0.30  Triplet_Loss:0.01  CrossEntropy_Loss:0.28 
total loss:0.15  Triplet_Loss:0.00  CrossEntropy_Loss:0.15 
total loss:0.25  Triplet_Loss:0.03  CrossEntropy_Loss:0.19 
total loss:1.12  Triplet_Loss:0.33  CrossEntropy_Loss:0.46 
total loss:0.36  Triplet_Loss:0.08  CrossEntropy_Loss:0.21 
total loss:0.33  Triplet_Loss:0.01  CrossEntropy_Loss:0.30 
total loss:0.16  Triplet_Loss:0.01  CrossEntropy_Loss:0.13 
total loss:0.33  Triplet_Loss:0.04  CrossEntropy_Loss:0.25 
total loss:0.29  Triplet_Loss:0.00  CrossEntropy_Loss:0.28 
total loss:0.35  Triplet_Loss:0.05  CrossEntropy_Loss:0.25 
total loss:0.83  Triplet_Loss:0.25  CrossEntropy_Loss:0.32 
total loss:0.43  Triplet_Loss:0.13  CrossEntropy_Loss:0.17 
total loss:0.27  Triplet_Loss:0.00  CrossEntropy_Loss:0.27 
total loss:0.21  Triplet_Loss:0.04  CrossEntropy_Loss:0.13 
total loss:0.52  Triplet_Loss:0.16  CrossEntropy_Loss:0.20 
total loss:0.31  Triplet_Loss:0.06  CrossEntropy_Loss:0.19 
total loss:0.36  Triplet_Loss:0.09  CrossEntropy_Loss:0.18 
total loss:0.12  Triplet_Loss:0.00  CrossEntropy_Loss:0.12 
total loss:0.61  Triplet_Loss:0.14  CrossEntropy_Loss:0.34 
total loss:0.30  Triplet_Loss:0.06  CrossEntropy_Loss:0.19 
total loss:0.23  Triplet_Loss:0.01  CrossEntropy_Loss:0.21 
total loss:0.33  Triplet_Loss:0.02  CrossEntropy_Loss:0.29 
total loss:0.74  Triplet_Loss:0.14  CrossEntropy_Loss:0.45 
epoch 135

total loss:0.07  Triplet_Loss:0.00  CrossEntropy_Loss:0.07 
total loss:0.16  Triplet_Loss:0.01  CrossEntropy_Loss:0.13 
total loss:0.25  Triplet_Loss:0.01  CrossEntropy_Loss:0.23 
total loss:0.38  Triplet_Loss:0.09  CrossEntropy_Loss:0.20 
total loss:0.16  Triplet_Loss:0.03  CrossEntropy_Loss:0.10 
total loss:0.14  Triplet_Loss:0.01  CrossEntropy_Loss:0.12 
total loss:0.52  Triplet_Loss:0.15  CrossEntropy_Loss:0.22 
total loss:0.23  Triplet_Loss:0.02  CrossEntropy_Loss:0.19 
total loss:0.12  Triplet_Loss:0.00  CrossEntropy_Loss:0.12 
total loss:0.26  Triplet_Loss:0.04  CrossEntropy_Loss:0.19 
total loss:0.29  Triplet_Loss:0.06  CrossEntropy_Loss:0.17 
total loss:0.25  Triplet_Loss:0.01  CrossEntropy_Loss:0.23 
total loss:0.21  Triplet_Loss:0.01  CrossEntropy_Loss:0.19 
total loss:0.13  Triplet_Loss:0.00  CrossEntropy_Loss:0.13 
total loss:0.71  Triplet_Loss:0.28  CrossEntropy_Loss:0.15 
total loss:0.35  Triplet_Loss:0.10  CrossEntropy_Loss:0.15 
total loss:0.64  Triplet_Loss:0.23  CrossEntropy_Loss:0.18 
total loss:0.15  Triplet_Loss:0.02  CrossEntropy_Loss:0.12 
total loss:0.36  Triplet_Loss:0.09  CrossEntropy_Loss:0.18 
total loss:0.82  Triplet_Loss:0.28  CrossEntropy_Loss:0.25 
total loss:0.33  Triplet_Loss:0.08  CrossEntropy_Loss:0.16 
total loss:0.19  Triplet_Loss:0.00  CrossEntropy_Loss:0.19 
total loss:0.81  Triplet_Loss:0.22  CrossEntropy_Loss:0.37 
total loss:0.49  Triplet_Loss:0.15  CrossEntropy_Loss:0.20 
total loss:0.15  Triplet_Loss:0.02  CrossEntropy_Loss:0.11 
total loss:0.63  Triplet_Loss:0.19  CrossEntropy_Loss:0.25 
total loss:0.24  Triplet_Loss:0.01  CrossEntropy_Loss:0.22 
total loss:0.34  Triplet_Loss:0.04  CrossEntropy_Loss:0.25 
total loss:0.29  Triplet_Loss:0.02  CrossEntropy_Loss:0.25 
